95,2022-03-02 11:20:20,2022-03-02 12:20:12,0,375,49
96,2022-03-02 11:41:22,2022-03-02 13:56:12,0,616,27
97,2022-03-02 11:53:19,2022-03-02 12:34:14,0,726,48
98,2022-03-02 11:56:21,2022-03-02 13:12:56,0,564,15
99,2022-03-02 11:59:47,2022-03-02 13:19:56,0,108,12
100,2022-03-02 11:57:41,2022-03-02 13:19:33,0,280,10
101,2022-03-02 11:37:48,2022-03-02 12:16:48,0,623,54
102,2022-03-02 11:36:14,2022-03-02 12:38:52,0,873,50
103,2022-03-02 11:12:33,2022-03-02 12:32:12,0,57,16
104,2022-03-02 11:15:10,2022-03-02 12:44:54,0,879,6
105,2022-03-02 11:56:21,2022-03-02 12:17:36,0,840,31
106,2022-03-02 11:18:36,2022-03-02 13:22:21,0,281,25
107,2022-03-02 11:17:36,2022-03-02 12:57:12,0,756,47
108,2022-03-02 11:24:37,2022-03-02 12:12:49,0,541,44
109,2022-03-02 11:32:33,2022-03-02 13:13:16,0,72,60
110,2022-03-02 11:13:24,2022-03-02 13:25:45,0,111,35
111,2022-03-02 11:59:35,2022-03-02 12:43:24,0,376,33
112,2022-03-02 11:13:56,2022-03-02 12:48:39,0,749,52
113,2022-03-02 11:38:51,2022-03-02 12:51:33,0,329,5
114,2022-03-02 11:59:58,2022-03-02 12:32:55,0,570,24
115,2022-03-02 11:34:52,2022-03-02 12:11:29,0,592,7
116,2022-03-02 11:49:56,2022-03-02 13:22:49,0,297,43
117,2022-03-02 11:35:21,2022-03-02 13:47:12,0,504,45
118,2022-03-02 11:34:28,2022-03-02 12:25:49,0,980,55
119,2022-03-02 11:50:50,2022-03-02 12:37:18,0,502,22
120,2022-03-02 11:49:15,2022-03-02 12:26:11,0,937,26
121,2022-03-02 11:33:27,2022-03-02 12:21:23,0,351,36
122,2022-03-02 11:25:49,2022-03-02 12:30:20,0,685,4
123,2022-03-02 11:38:10,2022-03-02 13:19:19,0,845,29
124,2022-03-02 11:42:51,2022-03-02 13:14:40,0,546,37
125,2022-03-02 11:14:26,2022-03-02 13:44:25,0,294,3
126,2022-03-02 11:29:44,2022-03-02 12:18:47,0,452,40
127,2022-03-02 17:51:43,2022-03-02 19:10:59,0,969,2
128,2022-03-02 17:58:48,2022-03-02 19:58:18,0,326,57
129,2022-03-02 17:24:54,2022-03-02 18:21:53,0,655,47
130,2022-03-02 17:25:13,2022-03-02 19:53:14,0,437,31
131,2022-03-02 17:19:50,2022-03-02 19:28:42,0,489,12
132,2022-03-02 17:57:29,2022-03-02 18:30:16,0,319,41
133,2022-03-02 17:57:43,2022-03-02 18:31:12,0,95,29
134,2022-03-02 17:16:21,2022-03-02 19:51:34,0,242,4
135,2022-03-02 17:53:55,2022-03-02 18:48:14,0,750,14
136,2022-03-02 17:58:50,2022-03-02 19:30:37,0,190,6
137,2022-03-02 17:49:40,2022-03-02 19:29:41,0,942,58
138,2022-03-02 17:20:41,2022-03-02 19:55:42,0,127,45
139,2022-03-02 17:46:41,2022-03-02 18:36:51,0,247,43
140,2022-03-02 17:26:33,2022-03-02 18:52:16,0,550,8
141,2022-03-02 17:22:17,2022-03-02 19:35:21,0,758,25
142,2022-03-02 17:59:38,2022-03-02 19:45:56,0,25,20
143,2022-03-02 17:14:13,2022-03-02 19:18:11,0,461,23
144,2022-03-02 17:56:10,2022-03-02 18:59:31,0,294,15
145,2022-03-02 17:15:33,2022-03-02 18:58:24,0,30,21
146,2022-03-02 17:45:21,2022-03-02 18:34:50,0,395,34
147,2022-03-02 17:32:48,2022-03-02 19:53:54,0,283,17
148,2022-03-02 17:45:42,2022-03-02 19:45:22,0,20,39
149,2022-03-02 17:33:16,2022-03-02 18:23:52,0,736,42
150,2022-03-02 17:38:49,2022-03-02 18:19:43,0,278,10
151,2022-03-02 17:10:35,2022-03-02 19:46:56,0,459,1
152,2022-03-02 17:12:34,2022-03-02 18:10:26,0,865,36
153,2022-03-02 17:20:38,2022-03-02 19:48:13,0,755,19
154,2022-03-02 17:14:20,2022-03-02 18:53:37,0,630,48
155,2022-03-02 17:37:26,2022-03-02 19:45:58,0,619,55
156,2022-03-02 17:10:12,2022-03-02 18:13:31,0,784,9
157,2022-03-02 17:50:29,2022-03-02 19:55:37,0,7,11
158,2022-03-02 17:16:14,2022-03-02 18:37:24,0,694,7
159,2022-03-02 17:58:53,2022-03-02 18:50:45,0,642,40
160,2022-03-02 17:58:22,2022-03-02 18:14:38,0,471,38
161,2022-03-02 17:19:25,2022-03-02 19:56:53,0,418,46
162,2022-03-03 11:14:24,2022-03-03 12:57:53,0,693,49
163,2022-03-03 11:51:43,2022-03-03 13:59:15,0,924,55
164,2022-03-03 11:20:27,2022-03-03 13:58:11,0,540,25
165,2022-03-03 11:11:22,2022-03-03 13:27:52,0,237,54
166,2022-03-03 11:23:17,2022-03-03 12:28:59,0,64,33
167,2022-03-03 11:26:49,2022-03-03 12:57:53,0,840,24
168,2022-03-03 11:22:12,2022-03-03 12:39:16,0,246,13
169,2022-03-03 11:43:37,2022-03-03 13:31:47,0,89,7
170,2022-03-03 11:19:21,2022-03-03 13:45:31,0,687,47
171,2022-03-03 11:26:26,2022-03-03 13:59:53,0,106,38
172,2022-03-03 11:14:24,2022-03-03 12:18:19,0,639,59
173,2022-03-03 11:22:21,2022-03-03 13:55:26,0,117,9
174,2022-03-03 11:15:20,2022-03-03 13:31:42,0,739,3
175,2022-03-03 11:55:47,2022-03-03 13:33:35,0,321,12
176,2022-03-03 11:50:29,2022-03-03 13:48:17,0,2,22
177,2022-03-03 11:17:14,2022-03-03 13:20:56,0,396,14
178,2022-03-03 11:14:10,2022-03-03 12:47:18,0,472,5
179,2022-03-03 11:48:45,2022-03-03 13:39:17,0,935,6
180,2022-03-03 11:33:42,2022-03-03 12:58:24,0,380,30
181,2022-03-03 11:35:20,2022-03-03 13:30:37,0,534,42
182,2022-03-03 11:50:52,2022-03-03 13:21:16,0,438,46
183,2022-03-03 11:26:57,2022-03-03 12:44:44,0,573,31
184,2022-03-03 11:59:46,2022-03-03 13:19:39,0,454,58
185,2022-03-03 11:44:22,2022-03-03 12:55:23,0,393,23
186,2022-03-03 11:24:39,2022-03-03 12:30:12,0,339,43
187,2022-03-03 11:38:13,2022-03-03 12:10:30,0,79,56
188,2022-03-03 11:28:51,2022-03-03 12:57:53,0,345,8
189,2022-03-03 11:25:44,2022-03-03 13:59:46,0,158,28
190,2022-03-03 11:44:44,2022-03-03 12:30:18,0,670,44
191,2022-03-03 11:20:34,2022-03-03 12:49:55,0,292,27
192,2022-03-03 11:48:16,2022-03-03 12:59:21,0,151,21
193,2022-03-03 11:59:24,2022-03-03 12:55:27,0,633,45
194,2022-03-03 11:21:19,2022-03-03 13:31:44,0,674,35
195,2022-03-03 11:22:22,2022-03-03 13:20:27,0,267,26
196,2022-03-03 11:14:36,2022-03-03 12:10:15,0,243,41
197,2022-03-03 11:28:38,2022-03-03 12:43:22,0,613,16
198,2022-03-03 11:31:49,2022-03-03 12:21:42,0,320,50
199,2022-03-03 11:33:32,2022-03-03 12:49:28,0,44,10
200,2022-03-03 11:11:47,2022-03-03 13:12:47,0,676,17
201,2022-03-03 11:27:59,2022-03-03 12:18:58,0,447,39
202,2022-03-03 11:45:10,2022-03-03 12:42:10,0,142,60
203,2022-03-03 11:22:35,2022-03-03 13:15:57,0,551,11
204,2022-03-03 11:21:30,2022-03-03 13:32:39,0,425,1
205,2022-03-03 11:10:51,2022-03-03 13:29:23,0,815,40
206,2022-03-03 11:47:52,2022-03-03 12:35:53,0,457,37
207,2022-03-03 11:15:38,2022-03-03 13:52:44,0,180,20
208,2022-03-03 11:30:34,2022-03-03 13:24:32,0,969,52
209,2022-03-03 11:42:31,2022-03-03 12:14:42,0,662,34
210,2022-03-03 11:35:35,2022-03-03 12:58:21,0,586,29
211,2022-03-03 11:15:26,2022-03-03 12:58:29,0,328,15
212,2022-03-03 11:24:59,2022-03-03 12:58:59,0,464,19
213,2022-03-03 11:59:35,2022-03-03 13:10:36,0,595,57
214,2022-03-03 17:27:37,2022-03-03 19:49:23,0,912,3
215,2022-03-03 17:15:15,2022-03-03 19:53:11,0,133,47
216,2022-03-03 17:14:58,2022-03-03 19:32:14,0,249,26
217,2022-03-03 17:51:53,2022-03-03 18:18:51,0,119,60
218,2022-03-03 17:32:36,2022-03-03 18:19:21,0,703,10
219,2022-03-03 17:28:37,2022-03-03 19:15:23,0,760,33
220,2022-03-03 17:25:15,2022-03-03 18:58:40,0,144,23
221,2022-03-03 17:49:19,2022-03-03 19:13:30,0,276,12
222,2022-03-03 17:58:38,2022-03-03 18:36:53,0,802,41
223,2022-03-03 17:32:32,2022-03-03 18:32:43,0,550,14
224,2022-03-03 17:23:42,2022-03-03 18:19:27,0,800,18
225,2022-03-03 17:57:39,2022-03-03 19:40:12,0,373,48
226,2022-03-03 17:54:32,2022-03-03 18:18:45,0,166,34
227,2022-03-03 17:48:38,2022-03-03 19:29:13,0,633,20
228,2022-03-03 17:59:15,2022-03-03 18:52:35,0,975,35
229,2022-03-03 17:46:39,2022-03-03 19:34:40,0,455,13
230,2022-03-03 17:21:19,2022-03-03 19:45:45,0,203,43
231,2022-03-03 17:58:41,2022-03-03 19:44:53,0,532,30
232,2022-03-03 17:26:17,2022-03-03 18:36:16,0,883,8
233,2022-03-03 17:32:33,2022-03-03 19:39:15,0,266,42
234,2022-03-03 17:15:34,2022-03-03 19:39:12,0,726,36
235,2022-03-03 17:40:46,2022-03-03 19:42:10,0,855,55
236,2022-03-03 17:14:25,2022-03-03 19:20:49,0,468,59
237,2022-03-03 17:20:37,2022-03-03 18:50:19,0,594,22
238,2022-03-03 17:11:20,2022-03-03 19:15:19,0,176,2
239,2022-03-03 17:16:30,2022-03-03 19:30:53,0,200,11
240,2022-03-03 17:16:46,2022-03-03 19:54:12,0,473,19
241,2022-03-03 17:45:43,2022-03-03 19:40:39,0,949,32
242,2022-03-03 17:54:58,2022-03-03 18:20:22,0,178,54
243,2022-03-03 17:20:25,2022-03-03 19:49:27,0,490,49
244,2022-03-03 17:45:31,2022-03-03 19:47:51,0,186,44
245,2022-03-03 17:54:33,2022-03-03 18:40:15,0,518,45
246,2022-03-03 17:33:38,2022-03-03 18:49:56,0,925,50
247,2022-03-03 17:17:57,2022-03-03 18:13:42,0,849,7
248,2022-03-03 17:19:39,2022-03-03 19:59:27,0,563,9
249,2022-03-03 17:13:23,2022-03-03 18:25:59,0,338,37
250,2022-03-03 17:30:57,2022-03-03 19:12:56,0,206,40
251,2022-03-03 17:13:59,2022-03-03 19:15:13,0,842,46
252,2022-03-03 17:48:55,2022-03-03 18:57:47,0,110,29
253,2022-03-03 17:21:53,2022-03-03 19:20:11,0,758,24
254,2022-03-04 11:21:36,2022-03-04 13:25:19,0,949,36
255,2022-03-04 11:52:51,2022-03-04 13:17:37,0,529,50
256,2022-03-04 11:17:20,2022-03-04 13:54:41,0,531,42
257,2022-03-04 11:46:13,2022-03-04 13:17:33,0,423,23
258,2022-03-04 11:13:39,2022-03-04 13:54:48,0,377,17
259,2022-03-04 11:46:32,2022-03-04 12:43:37,0,445,33
260,2022-03-04 11:46:32,2022-03-04 12:15:42,0,552,26
261,2022-03-04 11:12:26,2022-03-04 12:32:35,0,139,12
262,2022-03-04 11:44:35,2022-03-04 13:23:18,0,883,3
263,2022-03-04 11:53:49,2022-03-04 13:33:18,0,912,41
264,2022-03-04 11:57:40,2022-03-04 13:17:49,0,228,1
265,2022-03-04 11:33:26,2022-03-04 13:25:58,0,69,54
266,2022-03-04 11:26:13,2022-03-04 12:29:45,0,684,11
267,2022-03-04 11:50:25,2022-03-04 12:44:48,0,570,57
268,2022-03-04 11:11:44,2022-03-04 12:54:53,0,692,2
269,2022-03-04 11:42:27,2022-03-04 12:29:54,0,502,19
270,2022-03-04 11:41:53,2022-03-04 12:20:15,0,385,28
271,2022-03-04 11:12:50,2022-03-04 12:40:10,0,322,46
272,2022-03-04 11:55:21,2022-03-04 13:50:49,0,867,34
273,2022-03-04 11:12:39,2022-03-04 13:21:28,0,193,43
274,2022-03-04 11:19:46,2022-03-04 13:33:19,0,246,51
275,2022-03-04 11:38:50,2022-03-04 13:23:55,0,493,10
276,2022-03-04 11:42:59,2022-03-04 12:40:23,0,261,30
277,2022-03-04 11:24:35,2022-03-04 12:23:12,0,406,9
278,2022-03-04 11:19:36,2022-03-04 12:20:54,0,853,49
279,2022-03-04 11:53:50,2022-03-04 12:54:13,0,591,22
280,2022-03-04 11:37:43,2022-03-04 12:10:16,0,734,4
281,2022-03-04 11:19:19,2022-03-04 12:55:32,0,348,52
282,2022-03-04 11:19:25,2022-03-04 13:19:11,0,909,35
283,2022-03-04 11:50:25,2022-03-04 13:48:26,0,760,38
284,2022-03-04 11:42:30,2022-03-04 12:48:27,0,617,21
285,2022-03-04 11:11:23,2022-03-04 12:18:14,0,887,37
286,2022-03-04 11:23:20,2022-03-04 12:46:44,0,863,53
287,2022-03-04 11:39:17,2022-03-04 12:54:19,0,331,6
288,2022-03-04 11:11:22,2022-03-04 12:33:40,0,351,14
289,2022-03-04 11:25:10,2022-03-04 12:51:53,0,208,59
290,2022-03-04 11:32:37,2022-03-04 12:27:53,0,651,15
291,2022-03-04 17:21:40,2022-03-04 18:57:49,0,195,57
292,2022-03-04 17:13:10,2022-03-04 19:47:32,0,622,34
293,2022-03-04 17:53:41,2022-03-04 19:21:11,0,21,2
294,2022-03-04 17:42:34,2022-03-04 19:44:24,0,46,9
295,2022-03-04 17:28:24,2022-03-04 18:25:26,0,634,51
296,2022-03-04 17:19:50,2022-03-04 18:41:52,0,955,21
297,2022-03-04 17:59:18,2022-03-04 19:36:29,0,361,39
298,2022-03-04 17:32:34,2022-03-04 18:26:13,0,456,30
299,2022-03-04 17:33:27,2022-03-04 19:44:54,0,412,40
300,2022-03-04 17:46:19,2022-03-04 19:13:33,0,323,48
301,2022-03-04 17:59:34,2022-03-04 19:40:26,0,57,49
302,2022-03-04 17:53:17,2022-03-04 18:37:45,0,184,31
303,2022-03-04 17:59:45,2022-03-04 18:45:44,0,193,52
304,2022-03-04 17:44:51,2022-03-04 19:56:52,0,729,47
305,2022-03-04 17:54:25,2022-03-04 18:57:33,0,490,50
306,2022-03-04 17:11:15,2022-03-04 18:56:17,0,4,56
307,2022-03-04 17:34:36,2022-03-04 19:32:12,0,768,55
308,2022-03-04 17:42:53,2022-03-04 18:37:39,0,276,27
309,2022-03-04 17:54:20,2022-03-04 18:54:48,0,996,19
310,2022-03-04 17:28:49,2022-03-04 18:20:20,0,241,12
311,2022-03-04 17:50:18,2022-03-04 19:51:50,0,389,5
312,2022-03-04 17:31:18,2022-03-04 19:13:42,0,973,45
313,2022-03-04 17:21:43,2022-03-04 19:38:56,0,723,28
314,2022-03-04 17:29:27,2022-03-04 18:55:20,0,417,26
315,2022-03-04 17:10:13,2022-03-04 19:22:19,0,956,14
316,2022-03-04 17:30:57,2022-03-04 19:51:33,0,816,53
317,2022-03-04 17:57:53,2022-03-04 19:56:35,0,414,46
318,2022-03-04 17:33:50,2022-03-04 18:51:19,0,238,41
319,2022-03-04 17:44:54,2022-03-04 18:46:48,0,836,43
320,2022-03-04 17:28:27,2022-03-04 19:43:39,0,756,44
321,2022-03-04 17:51:59,2022-03-04 19:26:55,0,11,18
322,2022-03-04 17:50:49,2022-03-04 18:46:19,0,302,17
323,2022-03-04 17:40:29,2022-03-04 19:15:45,0,717,60
324,2022-03-04 17:19:46,2022-03-04 19:11:47,0,81,24
325,2022-03-04 17:13:49,2022-03-04 18:14:42,0,893,38
326,2022-03-04 17:12:45,2022-03-04 18:33:19,0,27,58
327,2022-03-04 17:14:42,2022-03-04 19:20:31,0,562,3
328,2022-03-04 17:36:49,2022-03-04 19:37:39,0,128,6
329,2022-03-04 17:24:34,2022-03-04 18:26:58,0,862,37
330,2022-03-04 17:31:30,2022-03-04 18:18:35,0,584,36
331,2022-03-04 17:46:50,2022-03-04 18:53:57,0,857,7
332,2022-03-04 17:20:36,2022-03-04 18:16:13,0,852,29
333,2022-03-04 17:23:34,2022-03-04 19:57:22,0,327,1
334,2022-03-04 17:40:48,2022-03-04 18:36:41,0,941,20
335,2022-03-04 17:44:39,2022-03-04 19:50:24,0,594,59
336,2022-03-04 17:59:31,2022-03-04 18:26:14,0,172,8
337,2022-03-04 17:35:52,2022-03-04 19:43:14,0,805,15
338,2022-03-04 17:43:59,2022-03-04 18:10:31,0,95,11
339,2022-03-04 17:38:45,2022-03-04 19:26:47,0,109,13
340,2022-03-04 17:42:57,2022-03-04 18:56:39,0,282,33
341,2022-03-04 17:21:49,2022-03-04 19:51:33,0,133,54
342,2022-03-04 17:35:46,2022-03-04 19:48:46,0,791,32
343,2022-03-04 17:12:41,2022-03-04 18:37:40,0,1000,16
344,2022-03-05 11:12:49,2022-03-05 13:40:46,0,628,47
345,2022-03-05 11:57:10,2022-03-05 12:36:24,0,582,40
346,2022-03-05 11:52:44,2022-03-05 12:52:15,0,263,32
347,2022-03-05 11:47:45,2022-03-05 12:33:24,0,201,54
348,2022-03-05 11:19:51,2022-03-05 13:13:48,0,281,26
349,2022-03-05 11:40:21,2022-03-05 13:46:57,0,591,39
350,2022-03-05 11:50:53,2022-03-05 13:37:23,0,585,52
351,2022-03-05 11:19:28,2022-03-05 12:17:33,0,943,29
352,2022-03-05 11:48:24,2022-03-05 12:19:34,0,79,51
353,2022-03-05 11:19:46,2022-03-05 13:58:12,0,956,56
354,2022-03-05 11:10:29,2022-03-05 12:34:18,0,449,35
355,2022-03-05 11:42:54,2022-03-05 13:51:19,0,271,12
356,2022-03-05 11:57:52,2022-03-05 12:17:58,0,917,15
357,2022-03-05 11:21:19,2022-03-05 13:47:22,0,662,21
358,2022-03-05 11:15:40,2022-03-05 12:54:10,0,35,44
359,2022-03-05 11:26:50,2022-03-05 12:10:47,0,815,1
360,2022-03-05 11:56:10,2022-03-05 12:35:10,0,400,11
361,2022-03-05 11:15:12,2022-03-05 13:33:56,0,148,20
362,2022-03-05 11:25:30,2022-03-05 13:49:23,0,72,43
363,2022-03-05 11:21:47,2022-03-05 13:51:28,0,603,19
364,2022-03-05 11:12:10,2022-03-05 13:32:46,0,389,59
365,2022-03-05 11:11:22,2022-03-05 13:40:16,0,136,17
366,2022-03-05 11:10:22,2022-03-05 13:34:42,0,209,24
367,2022-03-05 11:31:38,2022-03-05 12:16:27,0,687,30
368,2022-03-05 11:45:35,2022-03-05 12:10:35,0,941,36
369,2022-03-05 11:51:40,2022-03-05 13:32:23,0,797,55
370,2022-03-05 11:52:18,2022-03-05 12:24:35,0,73,50
371,2022-03-05 11:30:32,2022-03-05 12:31:16,0,80,48
372,2022-03-05 11:29:31,2022-03-05 12:35:28,0,644,6
373,2022-03-05 11:39:23,2022-03-05 12:15:33,0,348,31
374,2022-03-05 11:34:43,2022-03-05 12:38:19,0,611,3
375,2022-03-05 11:16:50,2022-03-05 13:31:20,0,356,49
376,2022-03-05 11:54:21,2022-03-05 12:40:30,0,536,10
377,2022-03-05 11:44:52,2022-03-05 13:34:22,0,801,57
378,2022-03-05 11:38:58,2022-03-05 12:50:16,0,470,46
379,2022-03-05 11:51:33,2022-03-05 12:27:37,0,129,4
380,2022-03-05 11:37:44,2022-03-05 13:29:57,0,499,22
381,2022-03-05 11:57:39,2022-03-05 12:31:34,0,982,8
382,2022-03-05 11:43:45,2022-03-05 12:14:29,0,352,5
383,2022-03-05 11:41:53,2022-03-05 12:54:17,0,875,25
384,2022-03-05 11:37:21,2022-03-05 13:39:21,0,301,37
385,2022-03-05 11:45:36,2022-03-05 13:35:21,0,977,2
386,2022-03-05 11:57:30,2022-03-05 13:38:15,0,182,60
387,2022-03-05 11:24:45,2022-03-05 13:51:24,0,478,16
388,2022-03-05 11:19:50,2022-03-05 12:35:24,0,910,23
389,2022-03-05 11:28:59,2022-03-05 12:49:45,0,827,9
390,2022-03-05 11:13:51,2022-03-05 13:13:29,0,583,34
391,2022-03-05 17:12:46,2022-03-05 19:30:18,0,334,37
392,2022-03-05 17:29:33,2022-03-05 18:54:29,0,43,46
393,2022-03-05 17:29:23,2022-03-05 18:36:55,0,689,25
394,2022-03-05 17:36:44,2022-03-05 18:20:12,0,648,11
395,2022-03-05 17:27:42,2022-03-05 19:29:51,0,754,50
396,2022-03-05 17:22:24,2022-03-05 18:54:56,0,710,18
397,2022-03-05 17:43:11,2022-03-05 18:31:59,0,833,34
398,2022-03-05 17:46:59,2022-03-05 19:36:35,0,747,2
399,2022-03-05 17:10:54,2022-03-05 18:45:16,0,965,5
400,2022-03-05 17:29:20,2022-03-05 19:33:49,0,852,20
401,2022-03-05 17:36:13,2022-03-05 19:15:37,0,140,49
402,2022-03-05 17:52:27,2022-03-05 19:24:18,0,199,35
403,2022-03-05 17:49:44,2022-03-05 18:53:27,0,183,26
404,2022-03-05 17:42:28,2022-03-05 18:44:20,0,608,1
405,2022-03-05 17:48:51,2022-03-05 18:11:52,0,759,42
406,2022-03-05 17:59:52,2022-03-05 18:10:24,0,73,47
407,2022-03-05 17:28:56,2022-03-05 19:29:23,0,814,30
408,2022-03-05 17:19:33,2022-03-05 19:24:47,0,995,19
409,2022-03-05 17:54:29,2022-03-05 19:29:41,0,50,45
410,2022-03-05 17:44:58,2022-03-05 18:46:44,0,389,33
411,2022-03-05 17:53:17,2022-03-05 18:22:58,0,468,60
